customer_id,review_text,processed_text,customer_rating,sentiment_label,vader_pred,vader_score,bert_pred_full,bert_confidence_full,sentiment_score
22683,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
22684,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
22685,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
22686,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22687,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
22688,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
22689,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22690,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22691,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
22692,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22693,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
22694,works fine but could be better.,work fine could better,3,neutral,positive,0.6428,neutral,0.5999695062637329,0
22695,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22696,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
22697,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22698,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
22699,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22700,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
22701,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22702,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22703,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22704,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
22705,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22706,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
22707,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22708,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
22709,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
22710,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22711,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
22712,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22713,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
22714,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22715,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
22716,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22717,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22718,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22719,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22720,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
22721,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22722,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
22723,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
22724,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22725,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
22726,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22727,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
22728,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22729,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
22730,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22731,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
22732,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22733,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22734,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22735,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
22736,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22737,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22738,works fine but could be better.,work fine could better,3,neutral,positive,0.6428,neutral,0.5999695062637329,0
22739,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22740,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
22741,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22742,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22743,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22744,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22745,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22746,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22747,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22748,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
22749,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22750,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
22751,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
22752,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22753,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22754,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
22755,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
22756,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22757,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22758,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22759,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22760,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
22761,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
22762,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22763,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
22764,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
22765,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22766,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22767,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
22768,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22769,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22770,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22771,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22772,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22773,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22774,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22775,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
22776,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22777,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22778,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22779,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22780,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22781,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22782,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22783,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22784,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22785,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22786,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22787,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22788,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22789,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22790,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
22791,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22792,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22793,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22794,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
22795,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22796,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
22797,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22798,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
22799,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
22800,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
22801,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
22802,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
22803,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22804,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22805,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22806,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22807,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22808,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
22809,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22810,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22811,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22812,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22813,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22814,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22815,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
22816,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
22817,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22818,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22819,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22820,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22821,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
22822,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22823,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22824,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
22825,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
22826,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22827,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22828,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22829,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22830,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
22831,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
22832,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22833,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22834,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22835,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22836,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
22837,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22838,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22839,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22840,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22841,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
22842,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22843,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22844,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22845,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22846,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22847,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22848,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22849,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22850,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
22851,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22852,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22853,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22854,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22855,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22856,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22857,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22858,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
22859,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
22860,customer service was unhelpful.,customer service unhelpful,2,negative,neutral,0.0,negative,0.44395899772644043,-1
22861,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22862,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22863,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22864,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22865,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22866,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
22867,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22868,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22869,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22870,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22871,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22872,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22873,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22874,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
22875,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22876,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22877,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
22878,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22879,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22880,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22881,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
22882,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22883,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22884,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22885,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22886,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
22887,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22888,late delivery and poor packaging.,late delivery poor packaging,2,negative,negative,-0.4767,negative,0.5518423318862915,-1
22889,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
22890,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
22891,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22892,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22893,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22894,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22895,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22896,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22897,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22898,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22899,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
22900,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22901,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22902,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22903,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22904,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22905,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22906,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
22907,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22908,product stopped working after few days.,product stopped working day,1,negative,negative,-0.2263,negative,0.6589389443397522,-1
22909,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
22910,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
22911,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22912,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
22913,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
22914,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22915,very disappointed with the quality.,very disappointed quality,2,negative,negative,-0.5256,negative,0.47428229451179504,-1
22916,late delivery and poor packaging.,late delivery poor packaging,1,negative,negative,-0.4767,negative,0.5518423318862915,-1
22917,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22918,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
22919,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
22920,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22921,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22922,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
22923,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22924,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22925,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
22926,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22927,very satisfied with the quality.,very satisfied quality,4,positive,positive,0.4754,positive,0.6406426429748535,1
22928,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22929,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22930,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22931,not worth the price.,not worth price,2,negative,negative,-0.1695,negative,0.4591589570045471,-1
22932,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
22933,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22934,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
22935,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22936,works fine but could be better.,work fine could better,3,neutral,positive,0.6428,neutral,0.5999695062637329,0
22937,fast delivery and great packaging.,fast delivery great packaging,5,positive,positive,0.6249,positive,0.7150805592536926,1
22938,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22939,neutral about the quality.,neutral quality,3,neutral,neutral,0.0,neutral,0.40819641947746277,0
22940,very disappointed with the quality.,very disappointed quality,1,negative,negative,-0.5256,negative,0.47428229451179504,-1
22941,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22942,great value for money.,great value money,5,positive,positive,0.7579,positive,0.7198184728622437,1
22943,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22944,excellent product! exceeded expectations.,excellent product exceeded expectation,5,positive,positive,0.6114,positive,0.9307136535644531,1
22945,great value for money.,great value money,4,positive,positive,0.7579,positive,0.7198184728622437,1
22946,average experience overall.,average experience overall,3,neutral,neutral,0.0,neutral,0.7137743234634399,0
22947,"product is okay, nothing special.",product okay nothing special,3,neutral,negative,-0.092,neutral,0.8160766959190369,0
22948,"delivery was fine, product is decent.",delivery fine product decent,3,neutral,positive,0.2023,positive,0.48837316036224365,1
22949,customer service was unhelpful.,customer service unhelpful,1,negative,neutral,0.0,negative,0.44395899772644043,-1
22950,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22951,not worth the price.,not worth price,1,negative,negative,-0.1695,negative,0.4591589570045471,-1
22952,fast delivery and great packaging.,fast delivery great packaging,4,positive,positive,0.6249,positive,0.7150805592536926,1
22953,excellent product! exceeded expectations.,excellent product exceeded expectation,4,positive,positive,0.6114,positive,0.9307136535644531,1
22954,"amazing experience, highly recommend!",amazing experience highly recommend,5,positive,positive,0.7836,positive,0.9405997395515442,1
22955,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
22956,"amazing experience, highly recommend!",amazing experience highly recommend,4,positive,positive,0.7836,positive,0.9405997395515442,1
22957,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
22958,very satisfied with the quality.,very satisfied quality,5,positive,positive,0.4754,positive,0.6406426429748535,1
22959,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
22960,product stopped working after few days.,product stopped working day,2,negative,negative,-0.2263,negative,0.6589389443397522,-1
